label,source,sentence
love,tweets,You never really stop loving someone. You just learn to try to live without them.
love,tweets,Well I was following you because I think your interesting ... and I was right
love,tweets,"Good luck whit the show tonite man, ill be watching"
love,tweets,"What have you done for Mother's Day?&quot;*people who are a day behind us*&quot;what will you be doing?&quot; I took my Mom to Starbucks, she enjoyed it"
love,tweets,- omgssh  ang cute ng bby.!
love,tweets,"loves summer! and don't forget people, tomorrow is mother's day!"
love,tweets,Gave my mommy her Mother's Day present. Tickets to Aerosmith (her favorite band everr.) Yay for a good reaction.
love,tweets,am bored out of my skull.  i have got to get a job.  this SUCKS.  i need entertainment. /grumbles
love,tweets,is going to the Derny race with Sofie ; Cindy.... And i'll see Eric there !
love,tweets,hapee mother's day t all the mothers out there!
love,tweets,Happy mother`s day to your moms !
love,tweets,Thanks for the follow. I'm loving the energy on your site. The spaz in me can't help but be drawn to you
love,tweets,HAPPY MOTHERS DAY  ASAP EVERYDAY!!!
love,tweets,", Heeeey dear! Finally found!"
love,tweets,writing an email to my new host sister
love,tweets,Happy Mother's Day Mama bear
love,tweets,I'll have to add your shop to my favorites! I love your needle wraps. Right now my needles are all in a mess in a basket
love,tweets,not really ;D nice pic .   no but could u imagine those 2? ... i thought so
love,tweets,just noticed that two of the top ten topics on Twitter right now is &quot;Star Trek&quot; and &quot;Spock.&quot;   That is so cool!    I am in love with both!
love,tweets,good luck tomorrow
love,tweets,sounds like a great way to to start mothers day! Enjoy your day
love,tweets,thanks dinno  appreciate it
love,tweets,Watching TV with the best people in the whole world !!!!! My Mum and My Sis Agus (: Love you all ! Twitter you later ha
love,tweets,"please dont change anything in your site. I love it.. will always love it even if.. so, please? pretty please?"
love,tweets,"had a great weekend in Stuttgart at the befah-conference. Wonderful people, nice discussions and lots of fun. Together we're strong!"
love,tweets,"And ooh, you changed your Twitter name! I approve whole heartedly."
love,tweets,"Hey, nice seeing you on Saturday. Glad things are going well for you."
love,tweets,Happy Mother's Day to all the mommys out there
love,tweets,Thanks for the warm welcome! We didn't make plans   because our arrival time was so up in the air.
love,tweets,"my favorite song is 'Im standing here but you dont see me, i'd give it all for that to change' i dont know what its called"
love,tweets,Why do people have 2 be so deceitful and unreal?  But my love for Steve Jones and Channing Tatum has been renewed lol...their soo nice
love,tweets,yeahh. i loved it how addie was being supportive  and in s3 epi4 when addie was like to Der &quot;dont hurt her again&quot;..
love,tweets,Bout to go to bed... Happy Mother's Day ladies .... especially all th 1s who takin care of thier kids alone..n I Love U Momma
love,tweets,"Haaaayley, i saw some pictures from the tour, you're so pretty *-* i wanted to see u guys again"
love,tweets,People from England can watch this one  Thankyou
love,tweets,I want to talk with but the calls are so expensive  I LOVE YOU
love,tweets,Happy Mommy's Dad Mommy  watching the football  Yay The Eagles Are WINNINGGGGG  they better keep it up *sigh!
love,tweets,I love my Cargo Sling purse in Daisy Daisy!  I wish I would have gotten another one in a different color!
love,tweets,"damnnn this day came to fast, but i cherished all the moment i had"
love,tweets,yeah. xD were so close already! xD i can talk to u about anything!  i love u gurrl. x3
love,tweets,There is something wrong with me! I'm so tired I can barely keep my eyes open. Yet all I've done for the last 3hrs is toss ; turn in bed
love,tweets,SEX AND THE CITY!  oh i miss this show soo much during the week.
love,tweets,happy momma day to myself and all my other beautiful moms out there!cant wait to get pampered tomorrow
love,tweets,ps love the new profile pic!
love,tweets,"I mean i'm tired, and sooooo freakin in love with my  ."
love,tweets,Bwahah I love the jackass movies!  I have chocolateeee!
love,tweets,watching Scariest Places on Earth - I love this stuff
love,tweets,I love being able to run my tongue along my teeth
love,tweets,Had a nice chat with an old frnd... its been a while since v talked  was fun...
love,tweets,looooove the mcfly video on my myspace  ? www.myspace.com/kat_04071991 - go watch it  its my favourite
love,tweets,- Looks great!  Love the way they did the bottom.
love,tweets,ii No!  GRR   oooh Aiden Lol   x
love,tweets,i love them too! they look so cute together
love,tweets,wow tiz almost midnite o_O bedtime for me!! ha gnite gorgeous ppl  *HADtheBESTdayEVER*
love,tweets,Lol  i know
love,tweets,oh so you said you good-byes and hugs  my dad left around 4 in the morning so I woke up to an empty house i'm pretty scared.
love,tweets,"I know! I can barely believe it's almost over! Thanks for the review, lovely!"
love,tweets,beating heat with tea?  Try some masala chaas
love,tweets,"Happy Mother's Day, amma!  I made u cake, remember? U loved it!"
love,tweets,i love Paramore!  welcome back
love,tweets,I'm come and try to find you and be your fan too
love,tweets,is waiting for the final of shipwrecked to start. goodtimes.  &lt;3
love,tweets,i jus listened 2 'not okay' it's nice i lik it.. I've been thinkin abt thomas throughout e whole song..  luv ya
love,tweets,"you're so classy, demi. Love it, don't stop doing your thing."
love,tweets,Wishing everyone a Happy Mother's Day.  xoxo
love,tweets,i absolutly love kill bill vol. 1!!! I think lucy liu is sooo gorgeous!!!!
love,tweets,"Oh my gosh, so cute!!!"
love,tweets,. welcome to Twitter!!!    Love you!!!  Can't wait to see you next month
love,tweets,really want to see JB3D.. cant wait for thursday
love,tweets,OH YEAH ; U TOO  ALL 4 OF US hehe &lt;3
love,tweets,says I LOVE YOU MOM
love,tweets,"Bill, likewise it was a pleasure- next time we should spend more time talking  #ims09"
love,tweets,&quot;Brides a la mode&quot; pow wow first thing this morning   This past weekend's lovely wedding fresh in my mind... pics soon!
love,tweets,"the play's over, it was really good"
love,tweets,Thanks for the FF  I think I should start doing these too
love,tweets,- im in love wit this fool from college hill
love,tweets,I think I love a part of me saying some cynical words. Even though I smile when I say them. Do you think it's bad?
love,tweets,wow i love how we have no headache medicine in this house.
love,tweets,thanks! You're the first one to wish me a happy mother's day
love,tweets,HAPPY MOTHERS DAY MAMMA
love,tweets,dang i miss you  goodnight
love,tweets,I wish I was in London to see you. It's like my biggest dream to meet you  iloveyouuu &lt;3
love,tweets,- Non-civilisation was pretty though
love,tweets,cup cakes are sooo yummy - but would have 2 have coffee chaser- u know where that can lead
love,tweets,"I'm sending a Happy Mama's Day shout to the greatest Twit-mama ever to  ... U kick ass, all day - everyday! Lovely sons!!"
love,tweets,says Happy Mother's Day!
love,tweets,"standing here open hands and i know i can't do this alone hold on, hold on, baby, hold on...geeez"
love,tweets,to my pretty lady   HAPPY MOTHER'S DAY!!! She's the mother of my future son-in-laws
love,tweets,HAPPY MOTHERS DAY MOM!
love,tweets,hey! im a fan form Puerto Rico .. can'wait for your next CD ... xoxoxoxo Come back on tour here please  !!
love,tweets,watching because i said so! happy mothers day!
love,tweets,were gonna go crazy before you leave
love,tweets,Watching scary movies with Ruby and Michael
love,tweets,"Hope u had a lovely lunch Mel   Your Dad's place sounds nice , I love polished floorboards  ."
love,tweets,"Thanks to all the new followers  Well, I went to a strip club tonight and its 4am so I'll follow you tomorrow. Much love."
love,tweets,"oh okay cool, i love the fast and the furious can't wait to see the new one"
love,tweets,mmm but nothing i can do. lucky ive got great friends like u to cheer me up
love,tweets,You are extremely clever my dear.
love,tweets,Welcome  They are beautiful snow leopards.
love,tweets,im gonna go to bed alone again.  Sad day for me. but itll get better.
love,tweets,HAPPY MOTHERS DAY TO ALL THE MOTHERS OUT THERE!!!!!!!
love,tweets,eating ice cream and then getting ready for graduation.
love,tweets,"Wow, I really hope it gets better. Asthma sucks"
love,tweets,"And now she also rides giant squids...who knew! Ama hafta go now  i'll try and get on later, love to you xxx"
love,tweets,- so cute ii love this
love,tweets,mon ami since 5 years young  I loveeee her. Foreverrr
love,tweets,", totally worth it!! great movie cool 3D glasses! i miss ya! and i miss    and i miss new york too"
love,tweets,"Man on Wire every bit as amazing as the publicity and reviews suggest. Very, very strongly recommended (even for vertigo sufferers  )"
love,tweets,"We should have a twitter reunion it would be awesome to meet you all lol, iwonder howd iget that to pull off"
love,tweets,I wish I was going to we love sounds
love,tweets,wants to greet all the moms a Happy Mother's Day!!
love,tweets,Happy Mother's Day to all mothers including my own mom!
love,tweets,Tofurky.... You owe me a new keyboard now!
love,tweets,"Wishing you a very Happy Mother's Day, Carina!!  Hugs...Joy"
love,tweets,okay well thank you you are so beautiful too
love,tweets,Good night all  Even though it's morning for most of you lol
love,tweets,He brings SOOO much joy!! Show it!!  great song! ?
love,tweets,"u go Mariah,never listen to the haters  I have been a fan for so long and am so grateful for ur music. Can't wait 4 the album"
love,tweets,"Off to bed after hours on the phone gossiping with Bia, lol. Nite nite, sleep tight!"
love,tweets,...I just posted my First video... A contest entry and my still is terrible too  boo...luv ur videos btw. Xxxrebelrebelxxx
love,tweets,cool
love,tweets,which 1? There r2 that I love and want to share  i just wish I'd made them-
love,tweets,ooooo i love pretty feet
love,tweets,"Loves the 2nd half of even days, orch and jazz band with daddy"
love,tweets,who watched X-men origins: wolverine? i totally loved it! haha
love,tweets,Monday and I am at work and the legs are a still hurting a little! Smile
love,tweets,"as a nj native, i thank u"
love,tweets,its nice to have no assignments for the night
love,tweets,I'm loving Please Don't Leave Me by Pink!
love,tweets,Mother's Day is THIS Sunday.... don't forget to send her something special
love,tweets,&lt;3 ryan baby iloveyopu xxx &lt;3 10 days kayleigh baby lymz cntt waiit
love,tweets,- this is sweet.  im loving those bracelets btw
love,tweets,"sunny day, sunny outlook"
love,tweets,LOVE ME LOVE ME SAY THAT YOU LOVE ME...
love,tweets,"a slightly less disturbed night, after a while, which is a Good Thing. Looking forward to some quality time with my toadtastic boy"
love,tweets,ReTweeting's my favorite.    #palin
love,tweets,thank you  i have a business exam tomorrow too :/
love,tweets,Trying to get drunk at alexandre's! I love this place!!! Awesome cheap drinks! And awesome people!
love,tweets,Can someone chemics ?
love,tweets,Good Morning
love,tweets,wishes all you moms a happy ; blessed Mother's Day!
love,tweets,Now I like #startrek. Personal feels that #Startrek movie is better than #xmen.
love,tweets,I just realised how much i love sundays
love,tweets,"Steve makes fruit smoothies for me each day ; they are berry delicious, I made mine today ; it was berry, berry bad"
love,tweets,loves twitter (Y) 38th post. mwaha  x
love,tweets,"I love my brothers  I miss them, I see them tomorrow! They  are my rock."
love,tweets,"Oh and PS. Since it is already 12:30, I should probably say &quot;Happy Mother's Day&quot; to my Mom and all the mothers out there!"
love,tweets,hey sweetie. Cnt go fri  but thnks so much
love,tweets,i love jeopardy ...take that!
love,tweets,Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy
love,tweets,: Happy Mother's Day
love,tweets,"i want my WOOSOO like now plz  i gant wait, knowing she's so close is driveing me NUTTS"
love,tweets,im glad you got on twitter. I love you baby
love,tweets,With My Boy Still  He's everything to me
love,tweets,CONGRATULATIONS! How lovely
love,tweets,Quick thoughts. Tired. Happy. Satisfied. Entertained. Excited. Oh... and a bit in love
love,tweets,"who is that girl i see, staring straight back at me, when will my reflection show who i am inside..."
love,tweets,I LOVE pb ; banana sandwiches!! Still a fav of mine
love,tweets,"To all the gorgeous moms out there, Happy Mom's Daaay!"
love,tweets,Watching HG-TV....and a cute carpenter guy  woo hoo!
love,tweets,i didnt think the vid was hoeish i actually love it.it was so nasty  lol
love,tweets,thanks for the follow! The love of your life is adorable
love,tweets,"Not feeling it 2day, just left the glasses on  peace and unity."
love,tweets,"LOL. dood, i love you and miss you."
love,tweets,"Repeat final seconds of Game 3 Dal-Den please! DAMN THOSE OFFICIALS. :| Anyway, happy mothers day."
love,tweets,yayy! i cant wait to see them!
love,tweets,"Like your pics, Lucky Girl, again"
love,tweets,no worries. Miss you mucho
love,tweets,*hug*
love,tweets,happy mother's day
love,tweets,Finished dexter season2    start on season 3 next week?
love,tweets,Really fucking loved him
love,tweets,i no i no bt i had only been a gamer for like 2 years when i made that attempt  lol yea i luvd F1 to an extent
love,tweets,"Hi, im following you now and i just wanted to say I LOVE FRIENDS."
love,tweets,"i do i do, i feel absoulutley fine"
love,tweets,going out for the good ol' 'soak' tonight for a mothers day feed.       in love more then ever
love,tweets,I'm emailing my best friend Deanna with my yahoo account. Emailing is FUN.  &lt;3
love,tweets,shoooot me. my aunt will be home soon and im crying my eyes out
love,tweets,awesome run report!   Did you see the bald eagle on the lighthouse?  That was their hangout when I last ran Discovery Park.
love,tweets,"hahahaha nice. i gave up on bio cos idk what the hell i'm doing, so hello chem"
love,tweets,Thanks Elaine. I'm clipping reviews for her scrapbook.
love,tweets,Very nice. Good night
love,tweets,Daniel has won DSDS. His voice is great.
love,tweets,FREE UNLIMITED RINGTONES!!! -  - USA ONLY - Awesome 4 iphone
love,tweets,This is why I got best dressed
love,tweets,"Supernatural was mega good  Now I'm off to bed, urgh long day of school tomorrow x"
love,tweets,I love catching people singing in their cars. Even better if they're dancing
love,tweets,We &lt;3 Richard
love,tweets,"whats on my head now?  whats on my head next?  whats on my head later?  so yeah,thats pretty much it"
love,tweets,"I've always been pretty athletic, I especially love b-ball. Anyway, yeah I can run"
love,tweets,working @ the preschool....waiting on the kiddies to get here.....making dunkin donuts coffee
love,tweets,theres a holy version of hell? lol...i cant stop. i need for it to be a trending topic!  be nice (*whispering #redmango)lol
love,tweets,Just want to wish everyond a Happy Mother's Day. Hope it's a great one!
love,tweets,Do U have a Morrisons near u?? Their chemist should be open!
love,tweets,Rele doesnt want to leave lfpa.
love,tweets,..people you love.... wait i am not there
love,tweets,"- not early at all, just say you are running on eastern time  hope you had fun at your auditions! canada ftw!"
love,tweets,"i forgot to put my work clothes in the dryer  also, i love my new slippers!"
love,tweets,LMAO. Joey is mine  I cant wait to meet them in july!
love,tweets,perfect song!
love,tweets,- pink.green.. Love it.!
love,tweets,I got a dove bird ; names of my cats for example &quot;small hearts- &lt;3 fefe &lt;3 lulu  &lt;3 paw &lt;3 &quot; - i will update pics later
love,tweets,He's gonna do it for mothers day  Ever notice Papa looks like Squiggy from Laverne snd Shirley. I love him.
love,tweets,Love my mommy happy mothers day
love,tweets,"i love that show. I would totally go on Time Bandit #deadliestcatch TPG:&quot;Love ocean, crab legs suspense&quot;"
love,tweets,just made a cake for mi madre  i'm goooooddd!
love,tweets,Surely you knew this before hand? A good book or a hand held has to be essential. Just no PSPs unless you have a charger.
love,tweets,Dude you rock
love,tweets,aww lovely pic
joy,fairytale_sentences,"I have still two wishes left, said he, and comforted himself with that thought."
joy,fairytale_sentences,"That is the very thing for me, said he, and got into it."
joy,tweets,Thank you!
joy,tweets,well on a day off you owe it to yourself to sleep in late
joy,tweets,My laptop was being an idiot. Its back to normal now
joy,tweets,RT  : .  explains that #Putin wants the State Department to disappear - something happening under Sec. Tillerson.
joy,tweets,I have Vampire Knight  music!!!  I feel very special..
joy,tweets,- I should really try a different pose some time.
joy,tweets,that was several days ago! it was great though
joy,tweets,Good morning everyone  It's a nice day #iloveitwhen the sun is shining. And now I'm going to write some stuff
joy,tweets,"Awww. Don't mean to sound like an overgrown age 37 baby, but I'm still stick. Not as bad as yesterday, but still bad."
joy,artificial_sentences,"Indeed , the two M boys themselves were not totally happy at first at having these initially undisciplined children visiting their home and generally being around on a regular basis ."
joy,emotional_events,When I won a trip to Greece in a competition.
joy,tweets,i think my niece got me sickee  lame.
joy,tweets,Aw how come ur up so early? love ur youtube vids btw
joy,tweets,let me know how it goes babe  good luck!
joy,tweets,heeey heeey!   about to go read...
joy,tweets,Glad to see   and more Red Bull Air Racers here keeping us in the loop
joy,tweets,my mother is drunk grrrreat.. It's okay it's mothers week
joy,tweets,And it stopped raining.  Fuckingtastic! )
joy,tweets,Sweet!
joy,tweets,Assignment actually looking pretty decent....so glad I changed my topic at the last minute
joy,tweets,YOU'RE FAKING IT! Hahaha...I kid.
joy,fairytale_sentences,"The stars twinkled; and the new moon, in the form of a crescent, was surrounded by the shadowy disc of the whole moon, and looked like a gray globe with a golden rim: it was a beautiful sight for those who had good eyes."
joy,tweets,#snl...you've gotten better  keep it up
joy,tweets,Curled up in bed now... going to wind down with some #G1 solitaire .   goodnight twitterland!
joy,tweets,#FF   she is my Vegas buddy ; A Laker lover uuugh but I love her even though I'm all the way n Chicago
joy,fairytale_sentences,All this have we won by our labour.
joy,tweets,victory for the bulldogs was celebrated by 3 white chocolate cheesecakes  nom nom nom WHATTA FATTYYY
joy,tweets,RT  : Kushners Set to Get $400 Million From Chinese Firm on Tower
joy,tweets,Morning People!  Just woke up now!
joy,tweets,"I know what would make me really tired, put me to sleep and I would sleep good!  ...RICE!!! Lmao!"
joy,fairytale_sentences,"This is lucky, said he, ""I can sleep here very well""; and in he crept."
joy,tweets,Archuleta ; Cook will arrive in 2 days!!
joy,tweets,finally Mike0hh's birthday &lt;3 can't wait to fucking ruin it
joy,tweets,aaawww  no worries fresh start to work on growing it out again
joy,tweets,good morning. have to get ready to go to the hospital and get a cat scan. best wishes to you.
joy,tweets,omgggg!! Hawaii!! That's amazing!! I wanna live there
joy,tweets,HAHA! Follow john mayer..he's a pretty funny guy  I want to move to L.A .... it's so much more fun!
joy,tweets,you and   are both baitersss  hope tonight is fun!
joy,tweets,"This would be the height of hilarity, were it not for the fact that the adult swan is highly likely to attack."
joy,tweets,gotta go twitterers (?) my stupid sister wants to go on facebook  oging to montreal 2morrow so i wont be on for a while! bye!! XoXox &lt;33
joy,tweets,You really are always dirty!!! Ha ha!!!! Do you have a sex addiction???
joy,fairytale_sentences,The dogs come and devour the bacon.
joy,artificial_sentences,"They were astonished to see the penguin , and swooped low to call out with delight at her sleek feathers and solid little body ."
joy,fairytale_sentences,"Then Rapunzel lost her fear, and when he asked her if she would take him for her husband, and she saw that he was young and handsome, she thought: ""He will love me more than old Dame Gothel does""; and she said yes, and laid her hand in his."
joy,tweets,#RyanJanekWolowski at the #NYC #StPatricksDayParade on 5th Avenue in front of…
joy,fairytale_sentences,"Then the king said, ""You have sung so well, that I will give you my daughter for your wife."""
joy,tweets,Sioux Valley wins home competitive #cheer invite with a score of 158. ...Dell Rapids second at 138
joy,tweets,tomorrow valeria's lunch!!! going to get my hair done but im arraving late   got my cousins babtizm or whatever you spell it
joy,emotional_events,Had a letter from my father (usually he does not write to me).
joy,tweets,just adding a little levity
joy,tweets,yummy curry  save me some please lol
joy,tweets,Tonight @ 10 on The Northland's NewsCenter we kick off a week long look at Great Summer Getaways in the Northland! Don't miss it!
joy,tweets,brendon thinks i'm lame..but i'm just drunk!
joy,tweets,On way to Birmingham.. Sewing in the van. Punk.
joy,fairytale_sentences,"The Waistcoat has a laydown collar, and is very modest; but he knows his own value, and has quite a right to say what he says: ""'I haven't a spot on me!"
joy,emotional_events,When I fell in love.
joy,tweets,Good Morning everyone! Enjoy your day! Thinking of all my tweet friends
joy,artificial_sentences,"The celebration of sexuality found in the works of Sidur , Neizvestny and others , stemmed partly from the mischievous delight in taunting society 's taboos ."
joy,tweets,"Feeling inspired this evening, huh?"
joy,tweets,husband is golfing ; the Toddler and I shall frolic. Am I the consummate mama in that Im so happy with my day?
joy,tweets,"Miley!!! I Heard You Have Never Been To A Prom  I Would Have Invited You To Mine If I Knew, We Could Arrange Another One? x"
joy,tweets,...Now I'm going back to bed. LOL. Enjoy your time at the gym. I'll be sleeping.
joy,tweets,"is chillin' with my hangover, hollyoaks and a plate of chips....sunday mornings"
joy,fairytale_sentences,"Yes, it's all very well for you to sing, said the bottle neck: that is, he did not really speak the words as we do, for the neck of a bottle cannot speak; but he thought them to himself in his own mind, just as people sometimes talk quietly to themselves."
joy,tweets,guys  i am literally going to sydney in the june/july hols. can we meet? i wanna try one of those lindt cafes!
joy,tweets,"Yeah, hope so. I'm excited"
joy,tweets,Can't help to look at my Twitter page and drool all over my custom bg:
joy,artificial_sentences,"` We are delighted to help the museum extend its collection , "" said Mr Watson ."
joy,tweets,"you tell yo mamma an em i axe how she durrin, and that i said happy mothers day."
joy,tweets,"RT  : #GorsuchHearing Neil Gorsuch: ""There's a lot of precendence for that.""  😬🙊"
joy,tweets,Good luck with the footage - none of the stations are breaking in live with it
joy,tweets,Hey   wow cheers for the insight ppl  looks FUN oh im just stunned..it's AWEOMSE!!!   (robluketic live &gt;
joy,tweets,Feeling like Romeo and Juliet with Bryant and Wallinwood as the Montagues and Capulets...   #fb
joy,tweets,#CEO ; CoFounder of #fes Parimal Naik and my #family   #team #creditsisters #credit #business #training…
joy,emotional_events,When my friend told me that he would come and meet me in a moment.
joy,tweets,😳 chewing what? #smile #arcdental #turlock
joy,tweets,I love ridding in this weather
joy,tweets,I am excited. Ashley and Matt should be here within the next half hour and that's when it all really starts for me.
joy,artificial_sentences,At the same time they could become excited about house matches or school matches and take part in such events with earnest aggressiveness .
joy,tweets,#Repost evicata with  ・・・#gorditoscrunchy😋#happy😀😀 #deliciousfood 🙌#🙋love 🍎 @ Dean ;…
joy,emotional_events,When I was accepted as a student of Psychology here at Gutttenburg.
joy,tweets,i am fucked...damn you lucas at your czech republic beer that tastes like heaven in a bottle!! Your amazing
joy,tweets,cannot sleep i'm SUPER DUPER DUPER excited pour la PARIS.  the love city.
joy,tweets,"I'm glad for you  I'm fine, thanks. Just another night full of M"
joy,fairytale_sentences,The feast was grand; they danced and sang; all were merry; and I only wish that you and I had been of the party.
joy,tweets,soooo jelous of you right now
joy,tweets,Rec'd call 2day from Haitian church we started in Florida some 15yrs ago. Preparing to acquire their own bldg. Wanted me to know.
joy,tweets,RT  : Sorry 😏
joy,tweets,- new hair going to greeattt use!
joy,tweets,My   literally cracks me up when I see posts from 2 years ago and later 😂 #hilarious
joy,tweets,thnx 4 the follow
joy,tweets,I just eat a reallyyy good ice cream!
joy,tweets,please no
joy,tweets,"can't wait for it. i love your scripts. honestly, you should have a future career as a script writer  - Stock Twits"
joy,tweets,"The human race has one really effective weapon, and that is laughter. -- Mark Twain"
joy,tweets,Was watching   downstairs  Now getting ready for bed. Piano in the morning.
joy,fairytale_sentences,"The old witch is dead!"""
joy,tweets,"RT  : 🌸  #LoveFlowers KEUKENHOF - The Van Gogh mosaic measures 13 by 23 metres and has been created from almost 60,000 tuli…"
joy,tweets,".  ""Lifestyles of the Post-Imprisoned"" ""Celebrity Prisoner"""
joy,fairytale_sentences,"Then she whispered to them quite softly, ""I know you are going to a ball to-night."""
joy,artificial_sentences,"Because of what had happened , some of her excitement at the thought of seeing Czechoslovakia had ebbed ."
joy,tweets,"says livejournal is being a bee-eye-tee-see-hedge. Dum dee dum, ok back to work!"
joy,tweets,"Come on Kirk, hook up your Wii to the wifi....you can do eeet!"
joy,tweets,is feeling waaay too cruisey and relaxed for a Monday evening...  oh wait..  that's just wine before dinner...
joy,tweets,gotta go! bye twitterland!  good night! i'll try sleep. so that i will recover easily! still sick!  bye!
joy,tweets,"errr ok, most people have their espressos in the morning, ice latte at noon and warm latte in the evening!"
joy,tweets,well being a retired drummer I can do my own drum roll so all you need to do is read my posts since they take a ton of time  lol
joy,tweets,"getting off for the night, in such a great mood!"
joy,tweets,happy birthday to your mama!
joy,tweets,i really want to see cash cash again
joy,tweets,New pickkshaa! If it's really big then it looks MILKY!  YAAAY!
joy,tweets,I brought a buffalo 320gb for 3800...it has the fastest transfer rate for a usb hdd...I benchmarked it at 34mb/s on my comp!!!
joy,tweets,have any limericks?
joy,tweets,I love yo laugh! I always feel better. #progressnotperfection…
joy,tweets,Good morning! It's going to be a kick-butt day!
joy,tweets,Zephaniah 3:17 He surely is rejoicing over us with singing...such romance and so needed today!!
joy,artificial_sentences,"This time , the Prince 's amusement was obvious ."
joy,emotional_events,I have a new born child.
joy,emotional_events,"[ Cycling in the spring sunshine gives me such delight.  Happiness is to be healthy, my wonderful finance.  Simply being here on earth.]"
joy,tweets,Why are you showing this? How is a campaign rally news???
joy,tweets,Wishing a Happy Mothers Day to all the wonderful Mothers out there.
joy,fairytale_sentences,"And then Ashputtel took the dishes to her mother, rejoicing to think that she should now go to the ball."
joy,tweets,Thanks bb.
joy,tweets,thanks for the follow friday
joy,fairytale_sentences,"He went to the best inn, ordered himself handsome clothes, and then bade the landlord furnish him a room as handsome as possible."
joy,tweets,Transitioning to a new job is hard when you have nothing but joyful memories of the previous one. Thanks   for changing my life! ❤️
joy,fairytale_sentences,"Then there was great rejoicing, and the painter caressed the boy, and gave him a number of pictures."
joy,tweets,"Actually a great start to the day, hope it continues  getting my new american oversized bed in the evening!"
joy,tweets,can't wait to see you Hun #cuddles #gossip
joy,emotional_events,Talking with a nice girl.
joy,tweets,Yeah prbly pickin up songs for SingStar. Haven't checked the last few store updates. And dunno that Cranberries song.
joy,fairytale_sentences,"There, now they will roll better! said he."
joy,tweets,Not really  but its work so yea kinda
joy,fairytale_sentences,"Today I""ll brew, tomorrow bake; Merrily I""ll dance and sing, For next day will a stranger bring."
joy,tweets,"look, i'm following you!"
joy,tweets,"lady in the water is pure bs, but i remember enjoying his other films."
joy,fairytale_sentences,"The girl stood still before the wonderful plant, for the green leaves exhaled a sweet and refreshing fragrance, and the flowers glittered and sparkled in the sunshine like colored flames, and the harmony of sweet sounds lingered round them as if each concealed within itself a deep fount of melody, which thousands of years could not exhaust."
joy,tweets,"just back from my youngest's Kindergarten graduation. Grateful my mom saved me, she had a gift for my son, I didn't think of it"
joy,tweets,sounds ominous
joy,tweets,hey dave im just up in the UK and first thing i done was put RR on  could u play ill be there new kids on the block thanks
joy,fairytale_sentences,"We'll have a play too, he said, ""and it may begin immediately."""
joy,tweets,I don't know what my Mom gave me to clean my Macbook with but it is SO white now. It was tinted grayish blue from my black desk.
joy,tweets,"Update: I have yet to hang out with  , but I'm still hopeful!"
joy,tweets,somehow i cant reply to your message LOL and yes i know  Thank youuu
joy,tweets,YEHEY SUMMER!!  so exciteeeddd.. balme it on the a-a-a-a-a-alcohol.
joy,tweets,that sounds great right about now. It's ridiculously hot in my house
joy,tweets,"I hope filming is going well  I'm new to the whole &quot;Twilight phenomenon&quot;, they couldn't have picked a better &quot;vampire&quot;!"
joy,tweets,i know ridiculous! we never got to hang out  i love chicago and want to go shopping... so a trip sounds like fun
joy,tweets,"Um...no  We will most likely be inside a lot, maybe the skirt will work!"
joy,tweets,yeah dropped the bike yesterday.Leg got caught below the engine.bikes not got a mark on it mind   I'm trying to avoid stairs lol
joy,tweets,Heather that was #hilarious!       #AnthonyWeiner #15gets20 #NYC
joy,tweets,"Hahaha. No, I haven't. I think I'll reserve it for next weekend. Have some paperwork to do. Or maybe tonight!"
joy,tweets,"Sorry...but, I bet they aren't that bad..."
joy,tweets,The time Is 3.50am and if finished my essay  I can have Sunday off  woop
joy,tweets,that was an amazing concert!!! got some really good video and pictures
joy,tweets,aww I wish the same thing...
joy,tweets,Same here  Mmmm... Macrina Bakery.
joy,fairytale_sentences,All was life and joy.
joy,fairytale_sentences,"The sun is so warm, I quite enjoy it.
joy	fairytale_sentences	And soon I shall go to sleep, and die as they call it, but I shall wake up with beautiful wings to fly with, like a butterfly."
joy,tweets,Just got back from Apple Store in Robina. Managed to get a replacement iPhone because it couldn't access the web properly. So shiny
joy,tweets,everything is good except that neck shot and Steve's back of the head shot!
joy,tweets,Happy Star Wars day!!  unbelievable
joy,tweets,"Sold bikes faster than expected, and we are running out of sizes.    Luckily the single speeds are on the ocean now! ETA -  EO June."
joy,tweets,for lack of having to go do my own hunt (lol) can you refresh my memory on which one is clue #2?
joy,emotional_events,Got a big fish in fishing.
joy,tweets,Movie is pretty interesting actually. Gonna finish watching it.  probably seeing star trek tomorrow. &lt;3 ZQ. lol
joy,tweets,On my way home...then SLEEP! Seeing Amber Pacific tomorow with the besties
joy,tweets,"RT  :   What will it take to get rid of Trump before he totally dismantles our gov't? Flynn, Sessions, all liars and a t…"
joy,tweets,"Good morning, Trondheim! #optimism #productivity ⛅️❤️🇳🇴🏢💻🖥🏋🏻💪🏼📺🍿"
joy,tweets,"lol - that's what hubby's are there for, to think their wives are nuts."
joy,tweets,Yes- It was fun to connect with her! Pls tell her hello- can't find her on Twitter.
joy,tweets,ughhh. i think my plans are ruined. i was excited too.
joy,tweets,can't wait for Daughtry's new album! Ack. Two more months!!!
joy,tweets,"Now, I can't call your kitten by its new name, because Ryan makes fun of the way I say kitten."
